Date,USA,Japan,Germany,UK,France,Canada,Italy,Australia,Korea,Mexico,Spain,Netherlands,Switzerland,Norway,Sweden
2001-01-01,,116.6719,0.9376,1.4775,0.9376,1.5032,0.9376,0.5552,1272.6343,9.7688,0.9376,0.9376,1.6305,8.7817,9.491
2001-02-01,,116.2337,0.9205,1.4525,0.9205,1.5216,0.9205,0.5338,1252.8526,9.7108,0.9205,0.9205,1.6686,8.918,9.7518
2001-03-01,,121.505,0.9083,1.4445,0.9083,1.5587,0.9083,0.5031,1291.405,9.599,0.9083,0.9083,1.6908,8.9859,10.0516
2001-04-01,,123.771,0.8925,1.4348,0.8925,1.5578,0.8925,0.5016,1327.7571,9.3276,0.8925,0.8925,1.7131,9.092,10.2035
2001-05-01,,121.7682,0.8753,1.4265,0.8753,1.5411,0.8753,0.5199,1298.8955,9.1475,0.8753,0.8753,1.7528,9.138,10.3513
2001-06-01,,122.351,0.853,1.402,0.853,1.5245,0.853,0.518,1295.0476,9.0881,0.853,0.853,1.7856,9.3014,10.793
2001-07-01,,124.4981,0.8615,1.4148,0.8615,1.5308,0.8615,0.5089,1305.2381,9.1682,0.8615,0.8615,1.757,9.2566,10.7603
2001-08-01,,121.367,0.9014,1.4372,0.9014,1.5399,0.9014,0.5246,1285.6522,9.1332,0.9014,0.9014,1.6808,8.9427,10.3329
2001-09-01,,118.6117,0.9114,1.4638,0.9114,1.5679,0.9114,0.5036,1293.8333,9.4253,0.9114,0.9114,1.6338,8.7691,10.6353
2001-10-01,,121.4536,0.905,1.4501,0.905,1.5717,0.905,0.5042,1302.3636,9.3391,0.905,0.905,1.6357,8.8329,10.5661
2001-11-01,,122.4055,0.8883,1.4356,0.8883,1.5922,0.8883,0.5165,1282.1,9.225,0.8883,0.8883,1.6509,8.9296,10.6117
2001-12-01,,127.5945,0.8912,1.4413,0.8912,1.5788,0.8912,0.5138,1292.285,9.1574,0.8912,0.8912,1.6566,8.9713,10.5753
2002-01-01,,132.6833,0.8832,1.4322,0.8832,1.5997,0.8832,0.517,1316.3381,9.1636,0.8832,0.8832,1.6709,8.9684,10.4561
2002-02-01,,133.6426,0.8707,1.4227,0.8707,1.5964,0.8707,0.5128,1320.5526,9.105,0.8707,0.8707,1.697,8.9492,10.5501
2002-03-01,,131.061,0.8766,1.423,0.8766,1.5877,0.8766,0.5256,1322.9048,9.064,0.8766,0.8766,1.6743,8.8072,10.3324
2002-04-01,,130.7718,0.886,1.4429,0.886,1.5815,0.886,0.5352,1318.0909,9.1649,0.886,0.886,1.6542,8.6102,10.307
2002-05-01,,126.375,0.917,1.4598,0.917,1.5502,0.917,0.5498,1262.2,9.5099,0.917,0.917,1.5889,8.205,10.0642
2002-06-01,,123.2905,0.9561,1.4837,0.9561,1.5318,0.9561,0.5682,1219.695,9.7671,0.9561,0.9561,1.5399,7.7533,9.5376
2002-07-01,,117.8991,0.9935,1.5565,0.9935,1.5456,0.9935,0.5538,1179.9868,9.7792,0.9935,0.9935,1.4718,7.4694,9.3474
2002-08-01,,118.9927,0.9781,1.5368,0.9781,1.5694,0.9781,0.5413,1197.5091,9.8389,0.9781,0.9781,1.4972,7.6042,9.461
2002-09-01,,121.078,0.9806,1.5563,0.9806,1.5761,0.9806,0.5465,1211.605,10.0708,0.9806,0.9806,1.4931,7.5018,9.34
2002-10-01,,123.9077,0.9812,1.5575,0.9812,1.578,0.9812,0.5502,1240.1909,10.0941,0.9812,0.9812,1.4932,7.4873,9.2846
2002-11-01,,121.6079,1.0013,1.5711,1.0013,1.5715,1.0013,0.5613,1210.2,10.1952,1.0013,1.0013,1.4658,7.3157,9.0652
2002-12-01,,121.8929,1.0194,1.5863,1.0194,1.5592,1.0194,0.5624,1206.6143,10.2251,1.0194,1.0194,1.4388,7.1557,8.9303
2003-01-01,,118.8133,1.0622,1.6175,1.0622,1.5414,1.0622,0.5829,1176.4524,10.6223,1.0622,1.0622,1.3765,6.9138,8.6368
2003-02-01,,119.3379,1.0785,1.6079,1.0785,1.5121,1.0785,0.5956,1190.3684,10.9447,1.0785,1.0785,1.3602,7.0004,8.4837
2003-03-01,,118.6871,1.0797,1.5825,1.0797,1.4761,1.0797,0.6015,1237.2,10.9053,1.0797,1.0797,1.3614,7.276,8.544
2003-04-01,,119.895,1.0862,1.5739,1.0862,1.4582,1.0862,0.61,1231.1045,10.5887,1.0862,1.0862,1.3783,7.2032,8.4314
2003-05-01,,117.3681,1.1556,1.6224,1.1556,1.384,1.1556,0.6468,1201.2333,10.2528,1.1556,1.1556,1.3111,6.8145,7.9213
2003-06-01,,118.329,1.1674,1.6609,1.1674,1.3525,1.1674,0.6652,1194.1429,10.5028,1.1674,1.1674,1.3196,7.0093,7.8116
2003-07-01,,118.6959,1.1365,1.6221,1.1365,1.3821,1.1365,0.6607,1181.1636,10.4581,1.1365,1.1365,1.3611,7.2924,8.0929
2003-08-01,,118.6624,1.1155,1.5939,1.1155,1.3963,1.1155,0.6518,1178.6,10.783,1.1155,1.1155,1.3811,7.4096,8.2821
2003-09-01,,114.8,1.1267,1.6155,1.1267,1.3634,1.1267,0.6635,1165.4048,10.9229,1.1267,1.1267,1.3743,7.2782,8.0426
2003-10-01,,109.4955,1.1714,1.6792,1.1714,1.3221,1.1714,0.6948,1169.3409,11.1796,1.1714,1.1714,1.3222,7.0331,7.6957
2003-11-01,,109.1778,1.171,1.6897,1.171,1.313,1.171,0.7158,1186.3889,11.1494,1.171,1.171,1.3318,7.0054,7.6799
2003-12-01,,107.7377,1.2298,1.7516,1.2298,1.3128,1.2298,0.7391,1192.3364,11.2515,1.2298,1.2298,1.2643,6.7128,7.3395
2004-01-01,,106.2685,1.2638,1.8255,1.2638,1.2958,1.2638,0.7717,1183.345,10.9203,1.2638,1.2638,1.2391,6.8117,7.2334
2004-02-01,,106.7079,1.264,1.8673,1.264,1.3299,1.264,0.777,1167.5316,11.0319,1.264,1.264,1.2448,6.9508,7.263
2004-03-01,,108.5157,1.2261,1.8261,1.2261,1.3286,1.2261,0.7496,1166.287,11.019,1.2261,1.2261,1.2778,6.9598,7.5322
2004-04-01,,107.6564,1.1989,1.8031,1.1989,1.342,1.1989,0.7443,1152.8636,11.2701,1.1989,1.1989,1.2969,6.9263,7.6496
2004-05-01,,112.196,1.2,1.786,1.2,1.3789,1.2,0.7039,1177.875,11.5199,1.2,1.2,1.2839,6.8428,7.6097
2004-06-01,,109.4336,1.2146,1.8279,1.2146,1.3578,1.2146,0.6937,1159.0227,11.3926,1.2146,1.2146,1.2503,6.8279,7.5323
2004-07-01,,109.4871,1.2266,1.8438,1.2266,1.3225,1.2266,0.7161,1158.7,11.4678,1.2266,1.2266,1.2452,6.9126,7.5027
2004-08-01,,110.2336,1.2191,1.8203,1.2191,1.3127,1.2191,0.7111,1158.0318,11.3953,1.2191,1.2191,1.2623,6.8369,7.5362
2004-09-01,,110.0914,1.2224,1.7937,1.2224,1.2881,1.2224,0.7028,1148.719,11.487,1.2224,1.2224,1.2629,6.8416,7.4356
2004-10-01,,108.7835,1.2507,1.8077,1.2507,1.2469,1.2507,0.7337,1141.57,11.4037,1.2507,1.2507,1.233,6.5809,7.2453
2004-11-01,,104.699,1.2997,1.8607,1.2997,1.1968,1.2997,0.7704,1086.435,11.371,1.2997,1.2997,1.1711,6.27,6.9257
2004-12-01,,103.8104,1.3406,1.9286,1.3406,1.2189,1.3406,0.7675,1050.3739,11.2012,1.3406,1.3406,1.1465,6.1355,6.6969
2005-01-01,,103.341,1.3123,1.8797,1.3123,1.2248,1.3123,0.7668,1037.9825,11.2627,1.3123,1.3123,1.1792,6.2672,6.8991
2005-02-01,,104.9442,1.3013,1.8871,1.3013,1.2401,1.3013,0.7812,1023.1105,11.1373,1.3013,1.3013,1.1918,6.396,6.98
2005-03-01,,105.2543,1.3185,1.9043,1.3185,1.216,1.3185,0.7848,1007.7761,11.1552,1.3185,1.3185,1.1756,6.2116,6.8954
2005-04-01,,107.1938,1.2943,1.8961,1.2943,1.2359,1.2943,0.7738,1010.0667,11.1121,1.2943,1.2943,1.1954,6.3147,7.0814
2005-05-01,,106.5952,1.2697,1.8559,1.2697,1.2555,1.2697,0.7663,1001.8386,10.9764,1.2697,1.2697,1.2172,6.3656,7.2382
2005-06-01,,108.7473,1.2155,1.8177,1.2155,1.2402,1.2155,0.7667,1012.46,10.8197,1.2155,1.2155,1.2665,6.4936,7.6229
2005-07-01,,111.9535,1.2041,1.7507,1.2041,1.2229,1.2041,0.7524,1036.56,10.6724,1.2041,1.2041,1.2945,6.5783,7.8263
2005-08-01,,110.6065,1.2295,1.7944,1.2295,1.2043,1.2295,0.7614,1021.6804,10.6862,1.2295,1.2295,1.2629,6.4367,7.5951
2005-09-01,,111.239,1.2234,1.8064,1.2234,1.1777,1.2234,0.7651,1029.8433,10.7858,1.2234,1.2234,1.2671,6.383,7.63
2005-10-01,,114.8695,1.2022,1.7651,1.2022,1.1774,1.2022,0.7535,1045.8775,10.8354,1.2022,1.2022,1.288,6.5103,7.8433
2005-11-01,,118.454,1.1789,1.7349,1.1789,1.1815,1.1789,0.7353,1040.76,10.6715,1.1789,1.1789,1.311,6.6399,8.1157
2005-12-01,,118.4624,1.1861,1.7458,1.1861,1.1615,1.1861,0.7423,1022.381,10.6266,1.1861,1.1861,1.3053,6.7242,7.9518
2006-01-01,100.0,115.4765,1.2126,1.7686,1.2126,1.1572,1.2126,0.7505,981.435,10.5422,1.2126,1.2126,1.2773,6.6287,7.6697
2006-02-01,100.2112,117.8605,1.194,1.748,1.194,1.1489,1.194,0.7418,969.8447,10.4842,1.194,1.194,1.3052,6.7526,7.8226
2006-03-01,100.4281,117.2778,1.2028,1.7442,1.2028,1.1573,1.2028,0.7266,974.7109,10.7493,1.2028,1.2028,1.305,6.6317,7.8109
2006-04-01,99.7435,117.0695,1.2273,1.768,1.2273,1.1441,1.2273,0.7369,952.595,11.0489,1.2273,1.2273,1.283,6.3922,7.6005
2006-05-01,97.5118,111.7305,1.2767,1.8687,1.2767,1.11,1.2767,0.7639,940.8168,11.0908,1.2767,1.2767,1.219,6.104,7.305
2006-06-01,98.6927,114.625,1.2661,1.8435,1.2661,1.1137,1.2661,0.7399,954.45,11.3934,1.2661,1.2661,1.2321,6.207,7.2949
2006-07-01,98.4387,115.767,1.2681,1.8443,1.2681,1.1294,1.2681,0.7528,950.81,10.983,1.2681,1.2681,1.2376,6.2617,7.2654
2006-08-01,97.7138,115.9243,1.281,1.8941,1.281,1.1182,1.281,0.7631,960.9522,10.8735,1.281,1.281,1.2318,6.2423,7.189
2006-09-01,97.9814,117.2145,1.2722,1.8839,1.2722,1.1161,1.2722,0.7549,952.29,10.9888,1.2722,1.2722,1.2455,6.5008,7.2844
2006-10-01,98.3156,118.609,1.2617,1.8765,1.2617,1.1285,1.2617,0.7544,952.6429,10.8854,1.2617,1.2617,1.2602,6.6591,7.3338
2006-11-01,97.5133,117.3205,1.2888,1.9125,1.2888,1.1359,1.2888,0.7728,935.4143,10.9133,1.2888,1.2888,1.2356,6.3991,7.0612
2006-12-01,96.7951,117.322,1.3205,1.9629,1.3205,1.1532,1.3205,0.7858,924.98,10.8546,1.3205,1.3205,1.2099,6.1826,6.8398
2007-01-01,97.8338,120.4471,1.2993,1.9587,1.2993,1.1763,1.2993,0.7826,936.7619,10.9559,1.2993,1.2993,1.2431,6.3656,6.9901
2007-02-01,97.4764,120.5047,1.308,1.9589,1.308,1.171,1.308,0.783,936.9,10.9951,1.308,1.308,1.2393,6.186,7.02
2007-03-01,97.0118,117.26,1.3246,1.9474,1.3246,1.1682,1.3246,0.7932,942.8841,11.1144,1.3246,1.3246,1.2178,6.1401,7.0171
2007-04-01,95.6322,118.9324,1.3513,1.9879,1.3513,1.135,1.3513,0.8273,930.6905,10.9802,1.3513,1.3513,1.2124,6.0098,6.8371
2007-05-01,94.7225,120.7732,1.3518,1.9842,1.3518,1.0951,1.3518,0.8254,927.5636,10.8221,1.3518,1.3518,1.2211,6.022,6.8094
2007-06-01,94.4449,122.6886,1.3421,1.9867,1.3421,1.0651,1.3421,0.8423,927.8667,10.833,1.3421,1.3421,1.233,5.998,6.9485
2007-07-01,93.2059,121.4148,1.3726,2.0355,1.3726,1.0502,1.3726,0.8677,918.119,10.8146,1.3726,1.3726,1.2069,5.7807,6.6933
2007-08-01,93.7603,116.7335,1.3626,2.011,1.3626,1.0579,1.3626,0.8291,934.4848,11.0438,1.3626,1.3626,1.2027,5.8492,6.8429
2007-09-01,92.4366,115.0435,1.391,2.0184,1.391,1.0267,1.391,0.8461,928.595,11.0319,1.391,1.391,1.1852,5.6256,6.6713
2007-10-01,90.4002,115.8661,1.4233,2.0449,1.4233,0.9754,1.4233,0.8996,914.9435,10.8214,1.4233,1.4233,1.1741,5.4023,6.4439
2007-11-01,89.053,111.0729,1.4683,2.0701,1.4683,0.9672,1.4683,0.8961,918.8095,10.8811,1.4683,1.4683,1.1233,5.4156,6.3242
2007-12-01,90.005,112.449,1.4559,2.0161,1.4559,1.0021,1.4559,0.8719,931.095,10.8463,1.4559,1.4559,1.1402,5.5,6.4764
2008-01-01,89.3971,107.8181,1.4728,1.9702,1.4728,1.0099,1.4728,0.8823,942.0571,10.9057,1.4728,1.4728,1.1006,5.3993,6.3978
2008-02-01,88.6434,107.03,1.4759,1.9646,1.4759,0.9986,1.4759,0.9133,944.005,10.7679,1.4759,1.4759,1.089,5.3851,6.345
2008-03-01,86.8399,100.7562,1.552,2.0015,1.552,1.0029,1.552,0.9221,981.7348,10.7328,1.552,1.552,1.0126,5.1495,6.0613
2008-04-01,86.5475,102.6777,1.5754,1.9816,1.5754,1.0137,1.5754,0.9309,986.8636,10.5146,1.5754,1.5754,1.0138,5.0541,5.947
2008-05-01,86.8245,104.3595,1.5554,1.965,1.5554,0.9993,1.5554,0.9492,1034.1333,10.4381,1.5554,1.5554,1.0448,5.0571,5.9887
2008-06-01,87.0728,106.9152,1.5562,1.9664,1.5562,1.0166,1.5562,0.9511,1031.4857,10.3269,1.5562,1.5562,1.0371,5.1351,6.0249
2008-07-01,86.4538,106.8518,1.5759,1.9888,1.5759,1.013,1.5759,0.962,1015.0545,10.2094,1.5759,1.5759,1.0283,5.1058,6.0015
2008-08-01,88.945,109.3624,1.4955,1.8865,1.4955,1.0535,1.4955,0.8815,1046.1143,10.1154,1.4955,1.4955,1.0841,5.3331,6.2845
2008-09-01,91.2651,106.5748,1.4342,1.7973,1.4342,1.0582,1.4342,0.8168,1134.8667,10.6633,1.4342,1.4342,1.1102,5.6958,6.6816
2008-10-01,98.04,99.9659,1.3266,1.6862,1.3266,1.1847,1.3266,0.687,1329.1877,12.6593,1.3266,1.3266,1.1429,6.4973,7.4435
2008-11-01,100.7667,96.9656,1.2744,1.5327,1.2744,1.2171,1.2744,0.6591,1398.7044,13.1186,1.2744,1.2744,1.191,6.929,7.9612
2008-12-01,99.6622,91.275,1.3511,1.4854,1.3511,1.2337,1.3511,0.6719,1361.5727,13.4167,1.3511,1.3511,1.1404,7.0159,8.0124
2009-01-01,100.3521,90.1205,1.3244,1.4462,1.3244,1.2248,1.3244,0.6754,1354.3975,13.8839,1.3244,1.3244,1.1267,6.9566,8.1044
2009-02-01,102.9737,92.9158,1.2797,1.4422,1.2797,1.2452,1.2797,0.6504,1439.5842,14.6066,1.2797,1.2797,1.1639,6.871,8.5455
2009-03-01,103.4397,97.855,1.305,1.417,1.305,1.2645,1.305,0.6666,1449.6159,14.6466,1.305,1.305,1.1555,6.7855,8.5727
2009-04-01,100.7162,98.92,1.3199,1.4712,1.3199,1.2242,1.3199,0.7158,1332.125,13.4035,1.3199,1.3199,1.1481,6.6557,8.2297
2009-05-01,97.5519,96.6445,1.3646,1.5418,1.3646,1.1528,1.3646,0.7648,1254.345,13.1895,1.3646,1.3646,1.1076,6.4504,7.7602
2009-06-01,96.0426,96.6145,1.4014,1.6369,1.4014,1.1264,1.4014,0.8025,1259.2932,13.3414,1.4014,1.4014,1.0809,6.3915,7.767
2009-07-01,95.6605,94.367,1.4092,1.6378,1.4092,1.1229,1.4092,0.8049,1259.6739,13.3623,1.4092,1.4092,1.078,6.3566,7.6843
2009-08-01,94.373,94.8971,1.4266,1.6532,1.4266,1.0872,1.4266,0.8353,1238.9952,13.0063,1.4266,1.4266,1.0683,6.0705,7.1562
2009-09-01,93.6638,91.2748,1.4575,1.6323,1.4575,1.0816,1.4575,0.8622,1211.8643,13.406,1.4575,1.4575,1.0391,5.9006,6.9941
2009-10-01,92.2598,90.3671,1.4821,1.6212,1.4821,1.0547,1.4821,0.9067,1173.7405,13.2275,1.4821,1.4821,1.0213,5.6428,6.955
2009-11-01,91.7996,89.2674,1.4908,1.6599,1.4908,1.0593,1.4908,0.9197,1162.8368,13.1115,1.4908,1.4908,1.0131,5.643,6.9267
2009-12-01,92.2586,89.9509,1.4579,1.6226,1.4579,1.0537,1.4579,0.9021,1163.3109,12.8622,1.4579,1.4579,1.0301,5.7708,7.1384
2010-01-01,92.4403,91.1011,1.4266,1.6158,1.4266,1.0438,1.4266,0.9127,1138.1947,12.8096,1.4266,1.4266,1.0345,5.7402,7.1534
2010-02-01,93.8867,90.1395,1.368,1.5618,1.368,1.0572,1.368,0.8857,1155.6553,12.9396,1.368,1.368,1.0722,5.9182,7.2683
2010-03-01,93.1499,90.7161,1.357,1.5058,1.357,1.0229,1.357,0.9123,1136.0822,12.5673,1.357,1.357,1.0666,5.9204,7.163
2010-04-01,92.6391,93.4527,1.3417,1.5332,1.3417,1.0052,1.3417,0.9262,1115.4591,12.2396,1.3417,1.3417,1.069,5.9169,7.2026
2010-05-01,95.5306,91.973,1.2563,1.4669,1.2563,1.0403,1.2563,0.8713,1164.841,12.7262,1.2563,1.2563,1.1295,6.2872,7.7042
2010-06-01,96.0606,90.8059,1.2223,1.4768,1.2223,1.0376,1.2223,0.8539,1214.1114,12.7102,1.2223,1.2223,1.1255,6.4728,7.8261
2010-07-01,94.4547,87.5005,1.2811,1.5304,1.2811,1.0422,1.2811,0.8786,1203.8095,12.8038,1.2811,1.2811,1.053,6.2633,7.4066
2010-08-01,93.6822,85.3727,1.2903,1.5661,1.2903,1.0404,1.2903,0.9004,1179.5159,12.766,1.2903,1.2903,1.0388,6.1481,7.3015
2010-09-01,92.7626,84.3571,1.3103,1.5591,1.3103,1.033,1.3103,0.9398,1159.931,12.7977,1.3103,1.3103,1.0002,6.0431,7.0397
2010-10-01,90.2291,81.7285,1.3901,1.5867,1.3901,1.0179,1.3901,0.9818,1121.94,12.4393,1.3901,1.3901,0.9686,5.8322,6.677
2010-11-01,90.5095,82.518,1.3654,1.5961,1.3654,1.0129,1.3654,0.9889,1129.623,12.3376,1.3654,1.3654,0.9847,5.9645,6.8201
2010-12-01,91.1835,83.3376,1.3221,1.5595,1.3221,1.0081,1.3221,0.9929,1145.4833,12.3902,1.3221,1.3221,0.9689,5.9833,6.8524
2011-01-01,90.1112,82.625,1.3371,1.5782,1.3371,0.9939,1.3371,0.9962,1118.8675,12.128,1.3371,1.3371,0.9565,5.8561,6.6673
2011-02-01,89.3967,82.5368,1.3656,1.6124,1.3656,0.9876,1.3656,1.0084,1117.4368,12.0649,1.3656,1.3656,0.95,5.7319,6.4342
2011-03-01,88.4872,81.647,1.402,1.6159,1.402,0.9766,1.402,1.0113,1119.2674,11.9963,1.402,1.402,0.9185,5.5913,6.3493
2011-04-01,86.9214,83.1771,1.446,1.6379,1.446,0.958,1.446,1.0588,1083.1762,11.7059,1.446,1.446,0.8972,5.4015,6.199
2011-05-01,86.9464,81.1257,1.4335,1.6332,1.4335,0.968,1.4335,1.0675,1084.3619,11.6542,1.4335,1.4335,0.874,5.4766,6.2526
2011-06-01,86.9412,80.4259,1.4403,1.6219,1.4403,0.9766,1.4403,1.0617,1080.4523,11.8055,1.4403,1.4403,0.8401,5.4366,6.3273
2011-07-01,86.3178,79.2425,1.4275,1.6158,1.4275,0.9553,1.4275,1.0781,1057.425,11.6741,1.4275,1.4275,0.8214,5.4502,6.3957
2011-08-01,86.8983,76.9657,1.4333,1.6356,1.4333,0.9817,1.4333,1.0502,1073.887,12.2366,1.4333,1.4333,0.78,5.4353,6.397
2011-09-01,89.7253,76.7957,1.3747,1.5771,1.3747,1.0025,1.3747,1.022,1121.9095,13.0637,1.3747,1.3747,0.8767,5.6257,6.646
2011-10-01,90.6098,76.643,1.3732,1.5768,1.3732,1.0198,1.3732,1.0168,1150.685,13.4379,1.3732,1.3732,0.8958,5.6405,6.6396
2011-11-01,91.2649,77.5595,1.3558,1.5806,1.3558,1.0248,1.3558,1.0112,1133.4775,13.6955,1.3558,1.3558,0.9079,5.7405,6.7377
2011-12-01,92.2056,77.7967,1.3155,1.5587,1.3155,1.0235,1.3155,1.0122,1148.1262,13.7746,1.3155,1.3155,0.9334,5.8912,6.8553
2012-01-01,91.6463,76.964,1.291,1.5524,1.291,1.013,1.291,1.0415,1140.3275,13.3829,1.291,1.291,0.9376,5.9424,6.8463
2012-02-01,89.9605,78.47,1.3238,1.5804,1.3238,0.9967,1.3238,1.0732,1122.69,12.7833,1.3238,1.3238,0.9118,5.7097,6.6619
2012-03-01,90.5112,82.4659,1.3208,1.5824,1.3208,0.9938,1.3208,1.0526,1126.17,12.7523,1.3208,1.3208,0.9131,5.7074,6.7319
2012-04-01,90.8156,81.2524,1.316,1.6,1.316,0.9928,1.316,1.035,1135.0238,13.0559,1.316,1.316,0.9133,5.7521,6.7359
2012-05-01,92.4928,79.6668,1.2806,1.5924,1.2806,1.0097,1.2806,0.998,1156.6914,13.6199,1.2806,1.2806,0.9383,5.9151,7.028
2012-06-01,93.8809,79.3152,1.2541,1.5556,1.2541,1.028,1.2541,0.9986,1163.3886,13.9193,1.2541,1.2541,0.9576,6.0146,7.0746
2012-07-01,93.4062,78.9348,1.2278,1.5593,1.2278,1.0142,1.2278,1.03,1142.2781,13.3638,1.2278,1.2278,0.9783,6.069,6.9504
2012-08-01,92.5283,78.6909,1.2406,1.5722,1.2406,0.9924,1.2406,1.0475,1131.7457,13.1793,1.2406,1.2406,0.9681,5.9012,6.6758
2012-09-01,90.9802,78.1353,1.2885,1.6126,1.2885,0.9783,1.2885,1.0406,1122.9911,12.9235,1.2885,1.2885,0.9386,5.7467,6.596
2012-10-01,90.7566,79.0132,1.2974,1.608,1.2974,0.9872,1.2974,1.0298,1105.3823,12.8976,1.2974,1.2974,0.9323,5.7078,6.64
2012-11-01,91.4751,81.0305,1.2837,1.5968,1.2837,0.997,1.2837,1.0405,1086.9525,13.0639,1.2837,1.2837,0.9388,5.718,6.7059
2012-12-01,90.8804,83.7905,1.3119,1.6145,1.3119,0.9898,1.3119,1.0465,1075.2225,12.8651,1.3119,1.3119,0.9213,5.6103,6.5936
2013-01-01,90.8255,89.0581,1.3304,1.5965,1.3304,0.9921,1.3304,1.05,1066.5205,12.6964,1.3304,1.3304,0.9234,5.55,6.4801
2013-02-01,91.5509,93.0016,1.3347,1.5474,1.3347,1.0098,1.3347,1.031,1087.3084,12.7249,1.3347,1.3347,0.9212,5.5648,6.3756
2013-03-01,92.4132,94.77,1.2953,1.508,1.2953,1.0244,1.2953,1.0345,1102.871,12.5,1.2953,1.2953,0.9466,5.7806,6.4455
2013-04-01,92.0478,97.7582,1.3025,1.5311,1.3025,1.0187,1.3025,1.038,1120.8977,12.2061,1.3025,1.3025,0.9366,5.7935,6.4867
2013-05-01,92.529,100.9186,1.2983,1.5297,1.2983,1.0196,1.2983,0.9919,1111.4945,12.2993,1.2983,1.2983,0.9557,5.8202,6.5992
2013-06-01,93.2836,97.235,1.3197,1.5493,1.3197,1.0314,1.3197,0.944,1135.0085,12.9636,1.3197,1.3197,0.9331,5.8759,6.5848
2013-07-01,93.8724,99.6727,1.3088,1.5179,1.3088,1.0402,1.3088,0.9155,1125.03,12.7615,1.3088,1.3088,0.9449,6.0246,6.6161
2013-08-01,93.7149,97.8123,1.3314,1.5505,1.3314,1.0407,1.3314,0.9037,1115.9418,12.912,1.3314,1.3314,0.9261,5.9677,6.5365
2013-09-01,93.4706,99.21,1.3364,1.5885,1.3364,1.0342,1.3364,0.9303,1082.3115,13.0553,1.3364,1.3364,0.9231,5.9662,6.4896
2013-10-01,92.4993,97.77,1.3646,1.6098,1.3646,1.0363,1.3646,0.9519,1065.8573,12.9916,1.3646,1.3646,0.9025,5.9491,6.408
2013-11-01,93.3737,100.0737,1.3491,1.61,1.3491,1.0486,1.3491,0.9324,1061.5637,13.0597,1.3491,1.3491,0.9129,6.0856,6.5863
2013-12-01,93.534,103.46,1.3708,1.6383,1.3708,1.0639,1.3708,0.898,1055.6348,13.0099,1.3708,1.3708,0.8933,6.1342,6.5328
2014-01-01,94.4648,103.7614,1.3618,1.647,1.3618,1.094,1.3618,0.8858,1067.1267,13.222,1.3618,1.3618,0.9038,6.1622,6.4862
2014-02-01,94.6456,102.1253,1.3665,1.6558,1.3665,1.1054,1.3665,0.8974,1071.3063,13.2928,1.3665,1.3665,0.8937,6.1147,6.493
2014-03-01,94.4408,102.3395,1.3828,1.6624,1.3828,1.1107,1.3828,0.9089,1070.491,13.1929,1.3828,1.3828,0.8805,5.9955,6.4114
2014-04-01,93.9956,102.4582,1.381,1.6748,1.381,1.0992,1.381,0.9315,1042.635,13.0669,1.381,1.381,0.8828,5.979,6.5488
2014-05-01,93.67,101.7738,1.3739,1.6842,1.3739,1.0894,1.3739,0.9305,1024.7867,12.933,1.3739,1.3739,0.8883,5.9389,6.5719
2014-06-01,93.8274,102.0629,1.3595,1.6908,1.3595,1.083,1.3595,0.9365,1018.7443,12.9932,1.3595,1.3595,0.8958,6.0437,6.6859
2014-07-01,93.6039,101.74,1.3533,1.7066,1.3533,1.0739,1.3533,0.9389,1021.0341,12.9914,1.3533,1.3533,0.8978,6.1992,6.8189
2014-08-01,94.5808,102.9438,1.3315,1.67,1.3315,1.0926,1.3315,0.9309,1024.55,13.1436,1.3315,1.3315,0.9098,6.1935,6.8983
2014-09-01,96.1209,107.4257,1.2889,1.629,1.2889,1.1011,1.2889,0.9042,1035.8914,13.237,1.2889,1.2889,0.937,6.3525,7.1302
2014-10-01,97.4396,108.0264,1.2677,1.6074,1.2677,1.1212,1.2677,0.8781,1060.3359,13.4795,1.2677,1.2677,0.9528,6.56,7.2456
2014-11-01,99.1147,116.2994,1.2473,1.5771,1.2473,1.1325,1.2473,0.8644,1097.8728,13.6148,1.2473,1.2473,0.9642,6.809,7.4155
2014-12-01,101.4441,119.3233,1.2329,1.5644,1.2329,1.1532,1.2329,0.8257,1102.6224,14.5205,1.2329,1.2329,0.9753,7.2772,7.6289
2015-01-01,103.7607,118.25,1.1615,1.5142,1.1615,1.2122,1.1615,0.8064,1088.13,14.6972,1.1615,1.1615,0.9443,7.6865,8.1131
2015-02-01,105.1685,118.76,1.135,1.5329,1.135,1.2499,1.135,0.7797,1101.4605,14.917,1.135,1.135,0.9361,7.5861,8.3537
2015-03-01,107.3647,120.3945,1.0819,1.4958,1.0819,1.2618,1.0819,0.7724,1112.9005,15.2375,1.0819,1.0819,0.9798,7.9952,8.5448
2015-04-01,106.3523,119.5095,1.0822,1.4968,1.0822,1.2337,1.0822,0.774,1084.6709,15.1943,1.0822,1.0822,0.9595,7.8774,8.6321
2015-05-01,105.4065,120.798,1.1167,1.5456,1.1167,1.2176,1.1167,0.7891,1092.6365,15.2796,1.1167,1.1167,0.9316,7.5503,8.335
2015-06-01,106.179,123.7186,1.1226,1.5576,1.1226,1.2365,1.1226,0.7715,1112.8832,15.4792,1.1226,1.1226,0.9321,7.8111,8.2653
2015-07-01,108.1236,123.3109,1.0997,1.556,1.0997,1.2863,1.0997,0.7407,1146.5468,15.9515,1.0997,1.0997,0.9547,8.1255,8.5325
