Date,Month,Quarter,Annual
2012-12-01,0.599386913,0.720504396,0.855690303
2013-01-01,0.595612382,0.720220724,0.858386587
2013-02-01,0.583872541,0.717864361,0.861608052
2013-03-01,0.573078187,0.713807506,0.863011033
2013-04-01,0.553609104,0.694674017,0.856138043
2013-05-01,0.546015628,0.686927331,0.852720069
2013-06-01,0.543105594,0.682292615,0.849906936
2013-07-01,0.546827927,0.68362257,0.84877771
2013-08-01,0.54293558,0.680285434,0.847222991
2013-09-01,0.533380269,0.671241981,0.841866806
2013-10-01,0.53785957,0.672567832,0.84052124
2013-11-01,0.539740033,0.675074412,0.841348208
2013-12-01,0.544253923,0.677871012,0.841179829
2014-01-01,0.555165473,0.684410343,0.841694579
2014-02-01,0.556196958,0.684137913,0.840212898
2014-03-01,0.54615886,0.675084639,0.836230262
2014-04-01,0.533699382,0.666083007,0.83360043
2014-05-01,0.529155602,0.663480593,0.833921943
2014-06-01,0.532303186,0.667310915,0.837126091
2014-07-01,0.544798265,0.679265585,0.844232456
2014-08-01,0.55804657,0.693740242,0.853490326
2014-09-01,0.566881522,0.704437481,0.860591755
2014-10-01,0.584583958,0.721531742,0.869570342
2014-11-01,0.609367465,0.745046638,0.881608488
2014-12-01,0.633959784,0.770981761,0.895629586
2015-01-01,0.657730425,0.795559366,0.909108787
2015-02-01,0.676347866,0.814649602,0.918806753
2015-03-01,0.67496611,0.809551559,0.915933919
2015-04-01,0.658971834,0.795547653,0.9125798
2015-05-01,0.646481403,0.785862711,0.910708101
2015-06-01,0.630458021,0.771258994,0.904793726
2015-07-01,0.623261425,0.765543901,0.902713177
2015-08-01,0.617897833,0.761731135,0.901077149
2015-09-01,0.621506801,0.764104829,0.899996824
2015-10-01,0.619659439,0.761840442,0.897060787
2015-11-01,0.629509882,0.767358227,0.897642747
2015-12-01,0.649691316,0.778092772,0.89868756
2016-01-01,0.643857305,0.774599697,0.897439258
2016-02-01,0.636088249,0.768450199,0.896297126
2016-03-01,0.627926216,0.763757174,0.895919534
2016-04-01,0.60595109,0.743963046,0.887449716
2016-05-01,0.589631296,0.72964798,0.881892399
2016-06-01,0.583332278,0.724315018,0.879709845
2016-07-01,0.58031536,0.723243454,0.880729456
2016-08-01,0.575163865,0.717987433,0.877839452
2016-09-01,0.572081183,0.713963424,0.875984392
2016-10-01,0.576813153,0.717781903,0.879006798
2016-11-01,0.589532877,0.729259585,0.884639952
2016-12-01,0.596356354,0.733731929,0.886045699
2017-01-01,0.592511907,0.728051013,0.880476175
2017-02-01,0.585813414,0.722301477,0.87627869
2017-03-01,0.583254976,0.720347251,0.875617361
2017-04-01,0.583029368,0.720013494,0.874432338
2017-05-01,0.579958323,0.720003427,0.874680395
2017-06-01,0.57419135,0.71527731,0.872174703
2017-07-01,0.575585615,0.714953367,0.870142591
2017-08-01,0.581905443,0.719841663,0.869855289
2017-09-01,0.587810036,0.724350031,0.870412086
2017-10-01,0.587510303,0.722990998,0.869160976
2017-11-01,0.578581837,0.715416824,0.867397859
2017-12-01,0.57810006,0.714217279,0.866892042
2018-01-01,0.584821165,0.7190337,0.869308191
2018-02-01,0.587725535,0.721012541,0.871626253
2018-03-01,0.580430296,0.714887183,0.869129753
2018-04-01,0.584357547,0.714996838,0.867668364
2018-05-01,0.588347787,0.717422813,0.868053355
2018-06-01,0.577038284,0.710036142,0.865555935
2018-07-01,0.569504817,0.704912956,0.863566699
2018-08-01,0.565528719,0.703382297,0.864208198
2018-09-01,0.56623996,0.706324654,0.86675151
2018-10-01,0.57641096,0.71725731,0.87246795
2018-11-01,0.594277591,0.734378176,0.881269331
2018-12-01,0.614428859,0.749415502,0.885520189
2019-01-01,0.616393759,0.752060707,0.887019993
2019-02-01,0.609649712,0.748101386,0.887039122
2019-03-01,0.605906384,0.745423722,0.886775257
2019-04-01,0.618625953,0.755216851,0.891206383
2019-05-01,0.61773684,0.757753333,0.895567405
2019-06-01,0.620435485,0.761178269,0.900466067
2019-07-01,0.626180311,0.766872263,0.905314596
2019-08-01,0.638473099,0.779218727,0.914270966
2019-09-01,0.654627469,0.795011234,0.923700244
2019-10-01,0.685280418,0.822552437,0.937811421
2019-11-01,0.723431075,0.858424931,0.956591982
2019-12-01,0.774057815,0.906634096,0.98066772
2020-01-01,0.84899028,0.977481618,1.015409576
2020-02-01,0.958587947,1.080375781,1.063914713
2020-03-01,1.159811947,1.252935037,1.134742497
2020-04-01,1.197868967,1.275509401,1.140577447
2020-05-01,1.218453481,1.285148599,1.141295508
2020-06-01,1.169555012,1.239058611,1.11897488
2020-07-01,1.094011122,1.173819339,1.089829989
2020-08-01,1.019990046,1.109702755,1.060789796
2020-09-01,0.94477372,1.051548228,1.036807141
2020-10-01,0.889199368,1.004825572,1.014638344
2020-11-01,0.85934838,0.979395913,1.001558881
2020-12-01,0.849782095,0.968629058,0.995558519
2021-01-01,0.852192886,0.967934901,0.994078736
2021-02-01,0.886766511,0.989146165,1.000355224
2021-03-01,0.884241244,0.991661282,1.002509151
2021-04-01,0.841687332,0.957182975,0.988936828
2021-05-01,0.82090739,0.936166743,0.980098797
2021-06-01,0.804265207,0.92255385,0.975493498
2021-07-01,0.790600448,0.915073704,0.973669402
2021-08-01,0.780220697,0.907643897,0.971249281
2021-09-01,0.789968531,0.913923625,0.973762489
2021-10-01,0.773940075,0.903765369,0.973082177
2021-11-01,0.764209874,0.897083033,0.972051382
2021-12-01,0.779639782,0.910673589,0.978193827
2022-01-01,0.807719573,0.934886657,0.989675015
2022-02-01,0.810211078,0.941357119,0.995502739
2022-03-01,0.813908225,0.948809386,1.003410503
2022-04-01,0.820603785,0.956967365,1.010365036
2022-05-01,0.818761116,0.958985756,1.016351505
2022-06-01,0.831610608,0.972870066,1.024934244
2022-07-01,0.839443111,0.984911986,1.033369889
2022-08-01,0.808393722,0.957793202,1.026048886
2022-09-01,0.793132283,0.944063328,1.023160085
2022-10-01,0.78437239,0.934353323,1.018399113
2022-11-01,0.790424759,0.934583392,1.01458385
2022-12-01,0.795047528,0.933270407,1.008637219
2023-01-01,0.790687852,0.928845575,1.003393754
2023-02-01,0.762148778,0.906860382,0.992988325
2023-03-01,0.750419667,0.89623408,0.985813699
2023-04-01,0.74037597,0.886875762,0.980640655
2023-05-01,0.726891945,0.874629361,0.973675783
2023-06-01,0.716332041,0.86374552,0.966761346
2023-07-01,0.704828249,0.854007134,0.962845518
2023-08-01,0.702816112,0.853274954,0.962838184
2023-09-01,0.689657757,0.842981844,0.959542564
2023-10-01,0.692259843,0.844516731,0.960762698
2023-11-01,0.684562542,0.836440964,0.957290209
2023-12-01,0.671975713,0.825190048,0.953050757
