Date,USA,Japan,Germany,UK,France,Canada,Italy,Australia,Korea,Mexico,Spain,Netherlands,Switzerland,Norway,Sweden
2015-04-01,18782.243,538221.2,695635.6,516876.0,524725.8,512709.5,388530.0,500407.0,411277500.0,5705286.4,266806.8,165650.7,169705.5,708896.3,988840.8
2015-07-01,18857.418,538838.6,698353.9,518915.0,525823.5,514545.5,389344.7,505489.0,417287500.0,5771612.7,269223.6,166222.5,171012.7,715776.8,1002395.8
2015-10-01,18892.206,537822.0,701490.5,521920.0,526875.0,514886.5,391235.2,508457.0,420167600.0,5753528.5,271843.3,166249.2,171866.1,710560.7,1009856.7
2016-01-01,19001.69,541862.2,707415.3,523813.0,530138.9,517933.0,392603.2,513160.0,421313100.0,5752634.6,273692.5,167774.3,172131.1,717595.1,1009049.2
2016-04-01,19062.709,540974.8,710830.8,526750.0,528149.7,515353.0,393370.7,516574.0,426505800.0,5770905.6,274827.9,168170.5,173774.4,720350.6,1009546.6
2016-07-01,19197.938,542190.3,712224.8,528712.0,530215.2,520701.3,395467.2,516765.0,428246600.0,5824610.8,277182.2,170050.9,174537.7,715917.1,1012641.2
2016-10-01,19304.352,542937.9,714943.2,532082.0,533423.2,523622.5,396945.7,522403.0,430814800.0,5887708.2,278689.4,171474.8,174853.5,734200.7,1021692.3
2017-01-01,19398.343,547223.3,723516.7,536566.0,536771.9,530210.8,398836.2,524315.0,435027100.0,5925644.6,280877.6,172374.6,175293.8,737120.8,1025670.3
2017-04-01,19506.949,549201.3,730208.2,540020.0,541468.8,535791.5,400609.1,527584.0,438331200.0,5931156.2,283754.8,173892.9,175296.3,746459.1,1040411.1
2017-07-01,19660.766,553986.4,734808.6,543452.0,546323.4,535959.8,402148.6,532395.0,444445600.0,5895284.1,285541.3,175124.4,176213.3,750995.1,1049343.1
2017-10-01,19882.352,554533.0,741778.9,547377.0,549578.3,538679.0,404366.2,534702.0,443007600.0,5971346.2,287081.3,176412.3,177995.9,744472.1,1051801.9
2018-01-01,20044.077,554931.4,737300.5,547688.0,549494.6,544941.3,403976.0,540338.0,448561500.0,6053910.8,288307.2,177304.8,179912.8,744418.7,1054499.8
2018-04-01,20150.476,556731.4,743294.8,548600.0,551972.0,549192.0,404219.4,544406.0,451648700.0,6027483.9,289996.3,178459.6,182141.1,745261.2,1066980.5
2018-07-01,20276.154,554070.5,736394.4,550425.0,554586.6,551962.3,404532.7,546654.0,454433900.0,6058083.0,291505.5,178670.5,181111.8,752312.0,1057794.0
2018-10-01,20304.874,553088.8,742737.2,551128.0,557610.6,553262.5,405742.4,547965.0,457361200.0,6048807.8,293427.3,179541.6,181748.5,750342.0,1072636.9
2019-01-01,20415.15,554344.6,747825.6,555141.0,561462.6,554594.0,406093.5,551170.0,457051400.0,6056533.9,295213.8,181028.1,181788.1,745944.2,1076424.6
2019-04-01,20584.528,556219.9,747546.8,556932.0,565073.1,560665.5,407436.7,552985.0,462044600.0,6048506.7,296235.9,181566.1,182795.9,746031.1,1085007.0
2019-07-01,20817.581,557555.2,747407.4,560987.0,565644.3,562233.3,407688.5,556078.0,463963600.0,6036597.0,297109.8,181950.9,183856.5,749691.1,1085401.4
2019-10-01,20951.088,541929.9,749637.9,560861.0,563285.7,563838.5,405023.0,558708.0,469606800.0,5987686.1,297755.0,182991.1,184766.7,769122.7,1091135.9
2020-01-01,20665.553,544653.2,736393.9,545597.0,533443.8,552844.0,380472.3,557692.0,463613400.0,5916531.9,281723.6,180565.5,182372.4,753146.0,1085729.4
2020-04-01,19034.83,502345.6,668504.8,434718.0,463307.3,492031.5,335427.1,518939.0,449633300.0,4790601.2,232026.9,165494.9,169999.7,724739.2,999051.4
2020-07-01,20511.785,530223.8,728099.4,507643.0,544525.0,536725.3,382684.5,538204.0,460042100.0,5527720.7,269716.8,176049.1,182170.0,749682.5,1073291.2
2020-10-01,20724.128,540143.3,733814.9,514531.0,541001.4,546807.0,380489.2,556770.0,466234500.0,5766254.9,270367.0,177170.9,182995.7,752527.1,1078700.1
2021-01-01,20990.541,541382.1,724475.4,509261.0,541259.1,554680.3,386329.4,568917.0,474566100.0,5793340.9,271443.7,179310.1,183306.5,751572.7,1090630.9
2021-04-01,21309.544,543522.0,740646.2,546579.0,545945.3,552950.5,396395.5,573804.0,478745500.0,5833636.0,277126.5,184760.6,187893.5,754517.6,1108497.2
2021-07-01,21483.083,540966.9,745595.0,555956.0,562215.4,562240.8,407617.5,562864.0,479354600.0,5810666.6,283552.0,188575.1,192235.0,784520.5,1134321.8
2021-10-01,21847.602,547583.5,745664.7,564407.0,565378.2,571064.3,411173.0,586759.0,486043700.0,5875623.7,289191.0,189904.7,192775.8,784676.4,1155148.2
2022-01-01,21738.871,543579.8,753140.5,567396.0,564665.1,576553.8,411769.2,589562.0,489254300.0,5966746.5,289943.6,190832.5,192669.9,778881.3,1143410.9
2022-04-01,21708.16,549992.8,752164.6,567889.0,566603.6,581970.3,417696.2,594037.0,492926000.0,6025945.3,297152.5,194119.7,194028.8,787583.6,1154606.8
2022-07-01,21851.134,548962.7,754883.0,567445.0,569870.0,584635.8,419128.5,595251.0,494078100.0,6099386.1,298729.3,194489.1,194463.2,802678.0,1162589.0
2022-10-01,21989.981,551427.0,751816.2,568034.0,569607.5,583376.8,419307.4,600340.0,492581200.0,6140719.8,300196.7,195687.6,194617.1,797171.3,1151390.0
2023-01-01,22112.329,556850.1,752600.3,569472.0,569884.8,586935.5,421333.6,603542.0,494206100.0,6175740.9,301711.9,194776.2,195744.0,799107.7,1159804.5
2023-04-01,22225.35,562577.9,752809.4,569687.0,573474.1,588925.0,420284.2,606190.0,497214100.0,6233461.4,303231.0,193967.5,194723.9,795333.8,1151864.9
2023-07-01,22490.692,557983.4,752739.7,568953.0,573407.9,587354.8,421276.6,607475.0,500277300.0,6279974.8,304426.0,193444.9,195175.1,791403.9,1150690.7
2023-10-01,22679.255,558510.0,750578.9,,573708.6,589116.8,421973.8,,503433700.0,6286254.8,306323.0,194058.9,195614.7,,1150006.2
