Date,Month,Quarter,Annual
2016-11-01,0.817468793,0.867240932,0.948111707
2016-12-01,0.760356739,0.823077456,0.934565669
2017-01-01,0.723395279,0.793722665,0.925118906
2017-02-01,0.69709578,0.772249096,0.917658678
2017-03-01,0.679902782,0.757463273,0.911556106
2017-04-01,0.67200703,0.750523945,0.908417129
2017-05-01,0.674481068,0.751844656,0.907979186
2017-06-01,0.674848794,0.752259302,0.907921535
2017-07-01,0.678119956,0.754660205,0.908496092
2017-08-01,0.690988995,0.765222344,0.911945405
2017-09-01,0.708136204,0.778995708,0.916710101
2017-10-01,0.70365476,0.776917572,0.918186727
2017-11-01,0.707291763,0.781256131,0.921613614
2017-12-01,0.714960687,0.788701721,0.925794827
2018-01-01,0.735417614,0.80632102,0.933340886
2018-02-01,0.755998318,0.823392208,0.939870985
2018-03-01,0.753626368,0.821897678,0.940147553
2018-04-01,0.763991946,0.830545688,0.943438921
2018-05-01,0.787500278,0.849298249,0.949713237
2018-06-01,0.803212016,0.862414688,0.955138897
2018-07-01,0.83637547,0.888762467,0.964568917
2018-08-01,0.884606594,0.926658313,0.97730778
2018-09-01,0.947161003,0.975869268,0.993151466
2018-10-01,1.037866467,1.044631667,1.0141148
2018-11-01,1.071179368,1.07100578,1.023555561
2018-12-01,1.139229467,1.121318033,1.038505892
2019-01-01,1.120223164,1.109139523,1.036592645
2019-02-01,1.061965669,1.067466416,1.026214705
2019-03-01,1.038652585,1.049997791,1.021587059
2019-04-01,1.036803517,1.049114325,1.02194023
2019-05-01,1.061013318,1.066951898,1.027180095
2019-06-01,1.045823816,1.056018132,1.024610802
2019-07-01,1.017479885,1.035259581,1.019249451
2019-08-01,1.01924149,1.036066661,1.019697195
2019-09-01,1.007401045,1.028939252,1.019205095
2019-10-01,1.011636739,1.033608013,1.022251565
2019-11-01,1.043959681,1.059011851,1.031035571
2019-12-01,1.100270534,1.101838946,1.044445081
2020-01-01,1.191514191,1.169468463,1.064457515
2020-02-01,1.313682501,1.257311639,1.088975478
2020-03-01,1.443891376,1.347817431,1.112864449
2020-04-01,1.346391787,1.285845458,1.100139157
2020-05-01,1.224006036,1.201132804,1.078736232
2020-06-01,1.146155117,1.14485732,1.063041855
2020-07-01,1.109935766,1.117424328,1.054490793
2020-08-01,1.097665397,1.106731021,1.050140958
2020-09-01,1.101880534,1.107973873,1.048729775
2020-10-01,1.112706957,1.115298411,1.049931903
2020-11-01,1.153009398,1.143526566,1.056532732
2020-12-01,1.093667024,1.101176706,1.044985382
2021-01-01,1.067786299,1.081570386,1.03899194
2021-02-01,1.057098727,1.072835613,1.035687993
2021-03-01,1.007044841,1.037000326,1.026244846
2021-04-01,0.970439279,1.010319531,1.018965688
2021-05-01,0.944792379,0.991728658,1.013876431
2021-06-01,0.933366621,0.983333297,1.011673487
2021-07-01,0.930547583,0.981561029,1.011327294
2021-08-01,0.940209965,0.989321833,1.013952745
2021-09-01,0.971692163,1.012563051,1.020902266
2021-10-01,0.974354722,1.015699108,1.022895499
2021-11-01,0.991446105,1.029510752,1.027493428
2021-12-01,1.01603751,1.049223572,1.033838751
2022-01-01,1.059658185,1.082645694,1.043778117
2022-02-01,1.031332372,1.064709529,1.040400297
2022-03-01,1.029470271,1.061709463,1.039488462
2022-04-01,1.056621038,1.078686671,1.043511771
2022-05-01,1.085355099,1.096754624,1.047362826
2022-06-01,1.14500673,1.138426142,1.057948596
2022-07-01,1.156032261,1.145121183,1.059195871
2022-08-01,1.15705038,1.145039594,1.058665885
2022-09-01,1.179661178,1.16067036,1.062125684
2022-10-01,1.167979702,1.151754362,1.059216322
2022-11-01,1.128577374,1.123041732,1.051206925
2022-12-01,1.118989981,1.114884064,1.047634723
2023-01-01,1.11085193,1.107457541,1.044057198
2023-02-01,1.067079999,1.075014618,1.034321865
2023-03-01,1.041355154,1.055351129,1.027806168
2023-04-01,1.01814774,1.037567674,1.022160118
2023-05-01,1.019304024,1.03789453,1.021477598
2023-06-01,1.028834851,1.044052246,1.021770524
2023-07-01,1.021785456,1.038124871,1.019030477
2023-08-01,1.032072565,1.045004701,1.019994961
2023-09-01,1.043665998,1.053363578,1.022186075
2023-10-01,1.057704666,1.063380359,1.024628026
2023-11-01,1.073311191,1.074054332,1.027000466
2023-12-01,1.066642665,1.068475178,1.024678941
